sample_id,actual,prediction,correct,confidence
0,1,1,1,0.8144016861915588
1,0,0,1,0.9929869174957275
2,1,1,1,0.9995531439781189
3,0,0,1,0.9741392135620117
4,1,1,1,0.9984403252601624
5,1,1,1,0.5861141085624695
6,0,1,0,0.7180911302566528
7,0,0,1,0.9453602433204651
8,1,1,1,0.8188698291778564
9,0,0,1,0.9999721646308899
10,0,0,1,0.8940833210945129
11,1,1,1,0.9993857145309448
12,0,0,1,0.9815897941589355
13,1,1,1,0.9784694910049438
14,1,1,1,0.8643240332603455
15,1,1,1,0.8492821455001831
16,1,1,1,0.9055634140968323
17,0,0,1,0.9774739742279053
18,1,1,1,0.8952268958091736
19,1,1,1,0.9834728240966797
20,0,0,1,0.8607122302055359
21,1,1,1,0.6569022536277771
22,0,0,1,0.5260928273200989
23,1,1,1,0.9941427111625671
24,0,0,1,0.7500346899032593
25,0,0,1,1.0
26,0,0,1,0.8229511976242065
27,0,1,0,0.6612818837165833
28,1,1,1,0.9281103014945984
29,1,1,1,0.9454752206802368
30,1,1,1,0.9976596832275391
31,0,0,1,0.9737963080406189
32,1,1,1,0.9401754140853882
33,0,0,1,0.9812268018722534
34,1,1,1,0.9525021910667419
35,0,0,1,0.5029498338699341
36,1,1,1,0.999880313873291
37,1,1,1,0.5119972825050354
38,1,1,1,0.9314081072807312
39,1,1,1,0.9969910383224487
40,0,0,1,0.9960601925849915
41,0,0,1,0.9673026204109192
42,1,1,1,0.999340832233429
43,1,1,1,0.9211491942405701
44,1,1,1,0.8905240297317505
45,0,0,1,0.9817783832550049
46,1,1,1,0.999848484992981
47,0,0,1,0.7964121103286743
48,1,1,1,0.6539558172225952
49,1,1,1,0.9504802823066711
50,0,0,1,0.9984145164489746
51,1,1,1,0.9999088048934937
52,0,0,1,0.9986048936843872
53,0,0,1,0.9267038106918335
54,0,0,1,0.8387570381164551
55,1,1,1,0.9994799494743347
56,0,0,1,0.9015191197395325
57,1,1,1,0.881300687789917
58,1,1,1,0.9999736547470093
59,1,1,1,0.9997422099113464
60,1,1,1,0.9996370077133179
61,0,0,1,0.9907325506210327
62,0,0,1,0.9777771234512329
63,1,0,0,0.9374237656593323
64,1,1,1,0.999417781829834
65,1,1,1,0.9050349593162537
66,1,1,1,0.9990646243095398
67,0,1,0,0.6237520575523376
68,0,0,1,0.5374851226806641
69,0,0,1,0.9912033677101135
70,1,1,1,0.9882054328918457
71,0,0,1,0.8029938340187073
72,0,0,1,0.9965147972106934
73,1,1,1,0.9984517097473145
74,1,1,1,0.999133288860321
75,0,0,1,0.9970871210098267
76,1,0,0,0.6240183115005493
77,1,1,1,0.6153700947761536
78,1,1,1,0.9993900060653687
79,1,1,1,0.980562686920166
80,0,0,1,0.9962067604064941
81,0,0,1,0.999816358089447
82,0,0,1,0.9999999403953552
83,1,1,1,0.9999998807907104
84,0,0,1,0.999961256980896
85,1,1,1,0.9798160791397095
86,1,1,1,0.9657891392707825
87,1,1,1,0.7763124704360962
88,1,1,1,0.9981977343559265
89,0,0,1,0.8592575788497925
90,0,0,1,0.9997100234031677
91,1,1,1,0.9992715716362
92,0,0,1,0.9943845272064209
93,1,1,1,0.9890002608299255
94,1,1,1,0.686357855796814
95,0,0,1,0.9998650550842285
96,0,0,1,0.9999977350234985
97,0,0,1,0.9992650151252747
98,0,0,1,0.8647811412811279
99,1,1,1,0.8264317512512207
100,0,0,1,0.9997259974479675
101,1,1,1,0.9893603324890137
102,0,0,1,0.9861722588539124
103,0,0,1,0.9444677233695984
104,0,0,1,0.9999485611915588
105,1,1,1,0.7055954337120056
106,1,1,1,0.9488396644592285
107,0,0,1,0.8609862923622131
108,0,0,1,0.9993933439254761
109,0,0,1,0.9745392203330994
110,1,1,1,0.9738138914108276
111,0,0,1,0.9990334510803223
112,0,0,1,0.9991708993911743
113,0,0,1,0.9999565482139587
114,1,1,1,0.9990136623382568
115,1,1,1,0.9999841451644897
116,1,1,1,0.9016072750091553
