sample_id,actual,prediction,correct,confidence
0,1,1,1,0.996485710144043
1,1,1,1,0.9951149225234985
2,1,1,1,0.6963351964950562
3,0,0,1,0.5463531613349915
4,0,0,1,0.9853244423866272
5,0,0,1,0.9138118028640747
6,0,0,1,0.9657707810401917
7,0,0,1,0.9863640069961548
8,0,0,1,0.5029364228248596
9,0,0,1,0.5487821102142334
10,1,1,1,0.9985318183898926
11,0,0,1,0.8809443712234497
12,1,1,1,0.5864880681037903
13,0,0,1,0.9998883605003357
14,0,0,1,0.6054767370223999
15,0,0,1,0.9134082198143005
16,0,0,1,0.7168107628822327
17,0,0,1,0.6250821352005005
18,1,1,1,0.9989433884620667
19,0,0,1,0.5853331089019775
20,0,0,1,0.9643192887306213
21,1,1,1,0.9951574206352234
22,0,0,1,0.9996757507324219
23,0,1,0,0.5690702795982361
24,1,1,1,0.6941357254981995
25,0,0,1,0.9997283220291138
26,0,0,1,0.5124071836471558
27,1,1,1,0.9550780653953552
28,0,0,1,0.85538649559021
29,1,1,1,0.9996904134750366
30,0,0,1,0.9921697378158569
31,1,1,1,0.9999058246612549
32,1,1,1,0.6499460935592651
33,1,1,1,0.9505818486213684
34,1,1,1,0.9829711318016052
35,1,1,1,0.9998633861541748
36,1,1,1,0.9635013341903687
37,1,1,1,0.9999313354492188
38,0,0,1,0.9996767640113831
39,0,0,1,0.7626132369041443
40,0,1,0,0.7704853415489197
41,0,0,1,0.9821355938911438
42,0,0,1,0.7133517265319824
43,1,1,1,0.998989999294281
44,1,1,1,0.9263902306556702
45,1,1,1,0.9594789147377014
46,1,1,1,0.9996190071105957
47,1,1,1,0.7391614317893982
48,0,0,1,0.9998945593833923
49,1,1,1,0.9999467134475708
50,0,0,1,0.9985086917877197
51,1,1,1,0.9999330043792725
52,0,0,1,0.8081011772155762
53,1,1,1,0.9026873707771301
54,1,1,1,0.9933140873908997
55,1,0,0,0.5965390801429749
56,0,0,1,0.6386316418647766
57,1,1,1,0.650580883026123
58,1,1,1,0.9995372295379639
59,0,1,0,0.5019944906234741
60,0,0,1,0.9994902610778809
61,1,1,1,0.8077946901321411
62,0,0,1,0.9375687837600708
63,0,0,1,0.9977452754974365
64,1,1,1,0.995739221572876
65,0,0,1,0.9997538924217224
66,1,1,1,0.9977594614028931
67,0,0,1,0.939087450504303
