sample_id,actual,prediction,correct,confidence
0,1,1,1,0.5931408600087391
1,1,0,0,0.5551341842485291
2,1,1,1,0.5864627724035429
3,0,0,1,0.6064864289618161
4,1,1,1,0.5875532621776743
5,1,1,1,0.6121451497816855
6,0,1,0,0.5056951812085149
7,0,1,0,0.5092300636404972
8,0,1,0,0.5146761568370136
9,1,1,1,0.6002383694484172
10,1,1,1,0.5890024022717627
11,0,0,1,0.5568271934096969
12,1,0,0,0.6078475323496105
13,0,0,1,0.6387867537913627
14,0,0,1,0.5767577466135726
15,0,0,1,0.6342411473394679
16,1,1,1,0.6043225399242748
17,1,1,1,0.572616706974393
18,0,0,1,0.5699041683777566
19,0,1,0,0.5400583824364663
20,0,0,1,0.5580964826359434
21,1,1,1,0.5889267010035207
22,1,0,0,0.5444397263821913
23,0,0,1,0.6122172146387272
24,0,0,1,0.578368131328975
25,0,0,1,0.6344079516291372
26,0,0,1,0.5751040569116219
27,0,0,1,0.5710839010215829
28,0,0,1,0.5859003364196189
29,0,0,1,0.5236188074213186
30,1,1,1,0.5938420776835255
31,0,0,1,0.6154784476464983
32,1,0,0,0.5277941121064438
33,0,0,1,0.5313609318107779
34,0,0,1,0.5279336410562603
35,0,0,1,0.510558608732653
36,1,1,1,0.5135034078176642
37,0,0,1,0.5444151312585981
38,0,1,0,0.5983857704970004
39,1,1,1,0.5531931917632298
40,1,0,0,0.553390497055172
41,0,0,1,0.573924026139166
42,0,1,0,0.562330266268943
43,0,0,1,0.6393456809625541
44,1,1,1,0.5754751773200814
45,0,0,1,0.5925036353626211
46,1,1,1,0.6207322255136288
47,1,0,0,0.5749796183177088
48,0,0,1,0.5389128154427327
49,1,1,1,0.5647559398020223
50,1,1,1,0.6315705228428853
51,0,0,1,0.5683166043413899
52,1,1,1,0.5349654406585924
53,1,1,1,0.6323872251369939
54,1,1,1,0.6017568359074408
55,1,1,1,0.5883476561434655
56,0,0,1,0.5778378578584542
57,1,0,0,0.5341491735429139
58,0,0,1,0.5977033364004409
59,0,1,0,0.523354231521584
60,0,0,1,0.5458262878438158
61,1,1,1,0.5794132398315124
62,1,1,1,0.5377443713833748
63,0,0,1,0.6075053800426387
64,0,1,0,0.5227454076983853
65,1,1,1,0.5769224416556493
66,1,1,1,0.5786553346574238
67,1,0,0,0.5448020108517877
68,1,1,1,0.522452275433569
69,0,1,0,0.5584217541059682
70,1,0,0,0.5299181831946769
71,1,1,1,0.5474553541912749
72,1,0,0,0.5503885706986913
73,1,0,0,0.5536347401690378
74,1,1,1,0.5755049096577272
75,0,0,1,0.6209133110855063
76,0,0,1,0.6103409049291508
77,1,1,1,0.6066591783242798
78,1,0,0,0.5239368509865628
79,1,1,1,0.5302814855539371
80,0,0,1,0.6301694290859389
81,0,0,1,0.6583464092764609
82,0,0,1,0.5859639375297641
83,1,1,1,0.6242043525770102
84,0,0,1,0.5489478981990443
85,1,0,0,0.5158923019181716
86,0,0,1,0.6259542078409454
87,0,0,1,0.5781737796463593
88,0,0,1,0.66825925878255
89,1,0,0,0.5652581370875912
90,0,0,1,0.5914565923392054
91,0,0,1,0.6461859202534388
92,0,1,0,0.591541702764803
93,0,1,0,0.5011782114212238
94,1,0,0,0.5387662203320611
95,1,0,0,0.5442711593994044
96,1,1,1,0.5149321393709586
97,0,0,1,0.5703888664731599
98,1,1,1,0.5918654760227359
99,1,0,0,0.5667580724211676
100,1,1,1,0.5004630564761321
101,1,1,1,0.5540809348913524
102,1,1,1,0.6143426359257962
103,1,1,1,0.5404195222884882
104,0,1,0,0.5240735824552349
105,1,1,1,0.6320244044691499
106,0,0,1,0.6270343364869266
107,1,0,0,0.6054004118049872
108,1,1,1,0.5962787455032261
109,0,1,0,0.549551111669431
110,1,0,0,0.5001125547063872
111,0,1,0,0.5584561067836884
112,0,0,1,0.537482769262101
113,0,0,1,0.6200169651759101
114,0,0,1,0.570190425961519
115,1,1,1,0.5256906048244848
116,0,0,1,0.6138395030620426
117,1,1,1,0.5359300029980533
118,0,0,1,0.5133479572859395
119,1,1,1,0.5990924848186051
120,1,0,0,0.5809864784317297
121,1,1,1,0.590574188335845
122,0,0,1,0.6382263712050127
123,0,0,1,0.6346324199084891
124,0,0,1,0.5667279797197815
125,0,0,1,0.5508312008716733
126,0,0,1,0.5792762408455094
127,1,1,1,0.5146187036008978
128,0,0,1,0.5114492690083854
129,0,0,1,0.5145237612786018
130,1,1,1,0.5744222692400462
131,0,0,1,0.5468080790580319
132,1,1,1,0.5061772449043339
133,0,0,1,0.5741071886149938
134,1,0,0,0.5405925373503453
135,0,0,1,0.6730330721041586
136,1,1,1,0.5047979692718831
137,0,0,1,0.6171706919140107
138,1,1,1,0.5712842565269153
139,1,0,0,0.5321387721744268
140,1,0,0,0.5763411750113636
141,1,1,1,0.576993570725492
142,1,0,0,0.5298100768943188
143,0,1,0,0.5207971760989969
144,0,0,1,0.5281103788367224
145,1,1,1,0.6003785104487698
146,0,0,1,0.5628198280580687
147,1,1,1,0.6413205015937048
148,1,1,1,0.5993925334969458
149,1,1,1,0.5217125393786667
150,1,0,0,0.625494498298315
151,0,0,1,0.5372967562849902
152,1,0,0,0.5989676753737854
153,1,1,1,0.5334617129613093
